village_id,mgnregs_days_per_hh
VIL057844,57.5
VIL057845,59.9
VIL057846,61.4
VIL057847,78.8
VIL057848,47.0
VIL057849,41.0
VIL057850,29.8
VIL057851,53.2
VIL057852,70.9
VIL057853,85.7
VIL057854,38.0
VIL057855,20.8
VIL057856,60.5
VIL057857,16.0
VIL057858,64.2
VIL057859,25.2
VIL057860,21.3
VIL057861,21.6
VIL057862,30.7
VIL057863,37.4
VIL057864,49.9
VIL057865,55.0
VIL057866,38.9
VIL057867,43.5
VIL057868,23.3
VIL057869,45.4
VIL057870,65.2
VIL057871,16.4
VIL057872,56.8
VIL057873,15.0
VIL057874,47.6
VIL057875,74.4
VIL057876,13.7
VIL057877,43.5
VIL057878,48.8
VIL057879,46.8
VIL057880,25.2
VIL057881,86.4
VIL057882,44.5
VIL057883,34.1
VIL057884,49.7
VIL057885,39.2
VIL057886,79.9
VIL057887,44.8
VIL057888,27.0
VIL057889,52.5
VIL057890,33.5
VIL057891,24.1
VIL057892,92.3
VIL057893,21.4
VIL057894,44.7
VIL057895,47.4
VIL057896,0.0
VIL057897,56.0
VIL057898,0.0
VIL057899,44.6
VIL057900,88.6
VIL057901,28.1
VIL057902,34.4
VIL057903,69.0
VIL057904,43.2
VIL057905,84.7
VIL057906,51.0
VIL057907,71.1
VIL057908,33.0
VIL057909,33.7
VIL057910,29.5
VIL057911,88.2
VIL057912,78.1
VIL057913,27.0
VIL057914,17.7
VIL057915,36.6
VIL057916,69.7
VIL057917,40.0
VIL057918,18.2
VIL057919,65.9
VIL057920,47.8
VIL057921,52.5
VIL057922,36.6
VIL057923,44.3
VIL057924,37.4
VIL057925,45.8
VIL057926,10.8
VIL057927,4.0
VIL057928,73.2
VIL057929,37.7
VIL057930,19.5
VIL057931,19.6
VIL057932,39.8
VIL057933,56.1
VIL057934,27.2
VIL057935,1.4
VIL057936,52.8
VIL057937,48.1
VIL057938,24.0
VIL057939,50.3
VIL057940,91.1
VIL057941,20.0
VIL057942,7.7
VIL057943,80.0
VIL057944,100.0
VIL057945,62.0
VIL057946,38.3
VIL057947,64.7
VIL057948,13.1
VIL057949,7.7
VIL057950,44.6
VIL057951,44.8
VIL057952,13.2
VIL057953,100.0
VIL057954,46.7
VIL057955,51.4
VIL057956,86.0
VIL057957,42.9
VIL057958,79.5
VIL057959,80.1
VIL057960,71.4
VIL057961,45.4
VIL057962,40.6
VIL057963,0.0
VIL057964,58.7
VIL057965,48.1
VIL057966,69.6
VIL057967,4.2
VIL057968,92.5
VIL057969,26.4
VIL057970,38.7
VIL057971,53.1
VIL057972,30.1
VIL057973,25.7
VIL057974,41.6
VIL057975,45.9
VIL057976,9.4
VIL057977,74.2
VIL057978,0.0
VIL057979,34.7
VIL057980,100.0
VIL057981,12.6
VIL057982,18.2
VIL057983,58.7
VIL057984,27.3
VIL057985,23.1
VIL057986,8.0
VIL057987,12.6
VIL057988,25.1
VIL057989,45.5
VIL057990,74.8
VIL057991,44.1
VIL057992,12.3
VIL057993,50.9
VIL057994,41.8
VIL057995,28.1
VIL057996,40.8
VIL057997,11.3
VIL057998,43.7
VIL057999,57.2
VIL058000,66.2
VIL058001,69.1
VIL058002,55.1
VIL058003,93.9
VIL058004,51.7
VIL058005,36.8
VIL058006,37.0
VIL058007,18.2
VIL058008,35.0
VIL058009,17.7
VIL058010,46.4
VIL058011,59.7
VIL058012,40.2
VIL058013,63.0
VIL058014,77.9
VIL058015,54.7
VIL058016,25.2
VIL058017,88.0
VIL058018,47.3
VIL058019,39.8
VIL058020,34.7
VIL058021,8.4
VIL058022,22.2
VIL058023,23.2
VIL058024,12.8
VIL058025,45.4
VIL058026,71.2
VIL058027,36.2
VIL058028,0.0
VIL058029,80.1
VIL058030,85.5
VIL058031,100.0
VIL058032,86.3
VIL058033,37.2
VIL058034,45.6
VIL058035,1.9
VIL058036,60.9
VIL058037,46.4
VIL058038,51.4
VIL058039,96.5
VIL058040,60.9
VIL058041,74.5
VIL058042,41.7
VIL058043,43.3
VIL058044,33.4
VIL058045,19.1
VIL058046,83.8
VIL058047,41.3
VIL058048,59.1
VIL058049,5.8
VIL058050,4.9
VIL058051,45.3
VIL058052,12.3
VIL058053,42.4
VIL058054,40.3
VIL058055,12.2
VIL058056,58.9
VIL058057,38.0
VIL058058,69.5
VIL058059,28.1
VIL058060,32.6
VIL058061,97.5
VIL058062,39.6
VIL058063,58.5
VIL058064,69.3
VIL058065,88.8
VIL058066,28.4
VIL058067,25.0
VIL058068,62.9
VIL058069,15.5
VIL058070,64.7
VIL058071,8.4
VIL058072,74.5
VIL058073,95.7
VIL058074,49.3
VIL058075,56.7
VIL058076,83.3
VIL058077,19.4
VIL058078,8.8
VIL058079,62.3
VIL058080,20.0
VIL058081,36.9
VIL058082,22.5
VIL058083,34.0
VIL058084,59.5
VIL058085,47.1
VIL058086,95.9
VIL058087,52.0
VIL058088,37.3
VIL058089,100.0
VIL058090,81.4
VIL058091,17.8
VIL058092,15.6
VIL058093,61.8
VIL058094,64.2
VIL058095,90.8
VIL058096,9.0
VIL058097,1.6
VIL058098,18.0
VIL058099,15.1
VIL058100,40.3
VIL058101,69.8
VIL058102,39.3
VIL058103,23.4
VIL058104,36.3
VIL058105,54.4
VIL058106,27.5
VIL058107,30.7
VIL058108,44.8
VIL058109,38.4
VIL058110,6.3
VIL058111,12.1
VIL058112,75.9
VIL058113,59.3
VIL058114,45.8
VIL058115,13.2
VIL058116,41.6
VIL058117,65.3
VIL058118,95.8
VIL058119,33.7
VIL058120,43.8
VIL058121,16.9
VIL058122,48.1
VIL058123,95.1
VIL058124,5.7
VIL058125,67.1
VIL058126,40.6
VIL058127,36.9
VIL058128,23.7
VIL058129,36.6
VIL058130,69.4
VIL058131,42.0
VIL058132,35.7
VIL058133,43.7
VIL058134,88.4
VIL058135,74.7
VIL058136,68.3
VIL058137,44.2
VIL058138,43.1
VIL058139,79.1
VIL058140,46.6
VIL058141,51.0
VIL058142,50.5
VIL058143,73.2
VIL058144,17.3
VIL058145,76.3
VIL058146,53.4
VIL058147,11.0
VIL058148,25.4
VIL058149,36.9
VIL058150,8.7
VIL058151,0.2
VIL058152,13.1
VIL058153,39.7
VIL058154,22.2
VIL058155,100.0
VIL058156,55.4
VIL058157,27.6
VIL058158,76.4
VIL058159,94.6
VIL058160,50.1
VIL058161,83.2
VIL058162,7.3
VIL058163,18.3
VIL058164,29.9
VIL058165,39.6
VIL058166,82.9
VIL058167,22.8
VIL058168,97.5
VIL058169,21.7
VIL058170,71.7
VIL058171,43.0
VIL058172,72.7
VIL058173,41.3
VIL058174,4.7
VIL058175,54.5
VIL058176,66.0
VIL058177,55.9
VIL058178,85.7
VIL058179,43.7
VIL058180,53.8
VIL058181,47.2
VIL058182,35.9
VIL058183,0.9
VIL058184,32.2
VIL058185,10.8
VIL058186,34.7
VIL058187,33.9
VIL058188,38.2
VIL058189,65.1
VIL058190,24.7
VIL058191,44.1
VIL058192,39.7
VIL058193,56.8
VIL058194,54.0
VIL058195,49.0
VIL058196,57.5
VIL058197,70.4
VIL058198,52.5
VIL058199,12.8
VIL058200,32.2
VIL058201,32.6
VIL058202,91.7
VIL058203,26.3
VIL058204,41.3
VIL058205,73.3
VIL058206,25.4
VIL058207,40.5
VIL058208,17.9
VIL058209,48.6
VIL058210,33.2
VIL058211,39.4
VIL058212,9.8
VIL058213,70.1
VIL058214,14.7
VIL058215,41.6
VIL058216,91.7
VIL058217,40.5
VIL058218,36.8
VIL058219,0.0
VIL058220,97.3
VIL058221,38.9
VIL058222,86.4
VIL058223,84.2
VIL058224,54.3
VIL058225,4.3
VIL058226,9.5
VIL058227,75.3
VIL058228,44.6
VIL058229,8.2
VIL058230,55.7
VIL058231,42.6
VIL058232,14.2
VIL058233,26.5
VIL058234,55.5
VIL058235,96.3
VIL058236,22.4
VIL058237,33.4
VIL058238,60.2
VIL058239,72.8
VIL058240,7.3
VIL058241,63.7
VIL058242,94.1
VIL058243,87.3
VIL058244,44.8
VIL058245,14.8
VIL058246,72.8
VIL058247,58.0
VIL058248,9.6
VIL058249,30.4
VIL058250,45.5
VIL058251,79.0
VIL058252,18.7
VIL058253,7.3
VIL058254,11.9
VIL058255,49.3
VIL058256,79.5
VIL058257,100.0
VIL058258,45.4
VIL058259,69.0
VIL058260,49.7
VIL058261,42.3
VIL058262,11.6
VIL058263,67.8
VIL058264,40.0
VIL058265,84.8
VIL058266,63.8
VIL058267,65.1
VIL058268,96.1
VIL058269,51.2
VIL058270,94.5
VIL058271,26.6
VIL058272,70.2
VIL058273,86.5
VIL058274,25.3
VIL058275,35.9
VIL058276,82.5
VIL058277,50.4
VIL058278,100.0
VIL058279,34.4
VIL058280,9.4
VIL058281,0.0
VIL058282,78.8
VIL058283,42.8
VIL058284,49.1
VIL058285,77.3
VIL058286,73.3
VIL058287,82.0
VIL058288,28.3
VIL058289,40.5
VIL058290,16.3
VIL058291,60.8
VIL058292,51.9
VIL058293,34.6
VIL058294,73.2
VIL058295,22.8
VIL058296,98.3
VIL058297,61.8
VIL058298,91.1
VIL058299,13.0
VIL058300,80.9
VIL058301,30.7
VIL058302,33.6
VIL058303,31.8
VIL058304,93.5
VIL058305,34.8
VIL058306,45.0
VIL058307,48.8
VIL058308,55.2
VIL058309,83.2
VIL058310,23.0
VIL058311,14.2
VIL058312,75.9
VIL058313,20.2
VIL058314,60.7
VIL058315,54.4
VIL058316,73.0
VIL058317,46.4
VIL058318,56.4
VIL058319,25.2
VIL058320,33.4
VIL058321,34.6
VIL058322,27.1
VIL058323,67.2
VIL058324,48.4
VIL058325,5.2
VIL058326,74.8
VIL058327,23.9
VIL058328,28.7
VIL058329,24.8
VIL058330,38.8
VIL058331,45.1
VIL058332,19.6
VIL058333,100.0
VIL058334,59.6
VIL058335,14.4
VIL058336,46.0
VIL058337,64.5
VIL058338,80.2
VIL058339,60.7
VIL058340,57.8
VIL058341,44.7
VIL058342,15.2
VIL058343,80.6
VIL058344,52.2
VIL058345,37.6
VIL058346,71.5
VIL058347,50.5
VIL058348,60.8
VIL058349,79.8
VIL058350,66.2
VIL058351,61.6
VIL058352,98.0
VIL058353,94.1
VIL058354,36.0
VIL058355,35.4
VIL058356,58.8
VIL058357,42.6
VIL058358,50.9
VIL058359,60.3
VIL058360,53.1
VIL058361,5.5
VIL058362,36.9
VIL058363,71.9
VIL058364,40.3
VIL058365,76.7
VIL058366,23.2
VIL058367,3.0
VIL058368,45.9
VIL058369,80.8
VIL058370,37.0
VIL058371,75.8
VIL058372,74.4
VIL058373,73.3
VIL058374,23.3
VIL058375,41.1
VIL058376,100.0
VIL058377,40.1
VIL058378,36.4
VIL058379,60.0
VIL058380,26.7
VIL058381,66.1
VIL058382,24.3
VIL058383,49.1
VIL058384,36.1
VIL058385,41.4
VIL058386,20.2
VIL058387,21.7
VIL058388,15.4
VIL058389,28.9
VIL058390,0.0
VIL058391,39.6
VIL058392,69.9
VIL058393,11.2
VIL058394,65.7
VIL058395,89.6
VIL058396,24.1
VIL058397,47.2
VIL058398,86.6
VIL058399,78.9
VIL058400,72.2
VIL058401,52.5
VIL058402,15.2
VIL058403,26.4
VIL058404,26.1
VIL058405,23.9
VIL058406,70.1
VIL058407,29.9
VIL058408,55.1
VIL058409,61.5
VIL058410,49.5
VIL058411,28.2
VIL058412,71.0
VIL058413,100.0
VIL058414,62.4
VIL058415,34.9
VIL058416,12.0
VIL058417,75.8
VIL058418,33.7
VIL058419,67.2
VIL058420,22.0
VIL058421,15.5
VIL058422,100.0
VIL058423,52.3
VIL058424,44.0
VIL058425,26.9
VIL058426,49.5
VIL058427,51.6
VIL058428,27.9
VIL058429,19.3
VIL058430,30.8
VIL058431,71.5
VIL058432,30.9
VIL058433,12.5
VIL058434,40.0
VIL058435,17.1
VIL058436,48.7
VIL058437,36.1
VIL058438,3.4
VIL058439,47.9
VIL058440,14.5
VIL058441,88.0
VIL058442,60.7
VIL058443,44.8
VIL058444,57.8
VIL058445,24.5
VIL058446,55.2
VIL058447,57.4
VIL058448,81.3
VIL058449,24.6
VIL058450,23.0
VIL058451,38.1
VIL058452,38.9
VIL058453,44.4
VIL058454,52.7
VIL058455,43.9
VIL058456,93.3
VIL058457,50.5
VIL058458,31.5
VIL058459,9.3
VIL058460,64.9
VIL058461,0.0
VIL058462,82.4
VIL058463,0.9
VIL058464,33.7
VIL058465,34.7
VIL058466,7.1
VIL058467,19.6
VIL058468,9.0
VIL058469,79.1
VIL058470,28.1
VIL058471,57.8
VIL058472,0.0
VIL058473,78.9
VIL058474,9.4
VIL058475,28.4
VIL058476,55.0
VIL058477,31.9
VIL058478,32.9
VIL058479,39.8
VIL058480,0.0
VIL058481,92.2
VIL058482,23.0
VIL058483,56.8
VIL058484,41.4
VIL058485,61.9
VIL058486,7.5
VIL058487,17.0
VIL058488,90.3
VIL058489,51.9
VIL058490,73.1
VIL058491,86.5
VIL058492,50.9
VIL058493,57.5
VIL058494,14.3
VIL058495,40.1
VIL058496,12.9
VIL058497,45.6
VIL058498,8.4
VIL058499,41.0
VIL058500,75.3
VIL058501,20.1
VIL058502,14.1
VIL058503,29.8
VIL058504,5.1
VIL058505,30.0
VIL058506,24.3
VIL058507,26.5
VIL058508,58.4
VIL058509,5.2
VIL058510,63.7
VIL058511,0.0
VIL058512,15.4
VIL058513,43.2
VIL058514,32.6
VIL058515,38.7
VIL058516,37.5
VIL058517,31.3
VIL058518,62.8
VIL058519,90.8
VIL058520,11.0
VIL058521,83.8
VIL058522,41.2
VIL058523,86.2
VIL058524,75.5
VIL058525,83.7
VIL058526,38.7
VIL058527,59.9
VIL058528,0.0
VIL058529,3.7
VIL058530,44.6
VIL058531,81.2
VIL058532,31.1
VIL058533,66.6
VIL058534,13.5
VIL058535,33.1
VIL058536,0.0
VIL058537,55.2
VIL058538,100.0
VIL058539,19.1
VIL058540,21.6
VIL058541,49.7
VIL058542,55.9
VIL058543,48.2
VIL058544,11.5
VIL058545,37.6
VIL058546,29.0
VIL058547,52.3
VIL058548,100.0
VIL058549,38.6
VIL058550,76.0
VIL058551,52.9
VIL058552,47.1
VIL058553,63.1
VIL058554,47.2
VIL058555,51.7
VIL058556,77.7
VIL058557,51.4
VIL058558,9.3
VIL058559,45.8
VIL058560,35.6
VIL058561,28.3
VIL058562,4.4
VIL058563,24.8
VIL058564,7.0
VIL058565,87.1
VIL058566,47.2
VIL058567,13.1
VIL058568,76.9
VIL058569,0.0
VIL058570,56.7
VIL058571,55.9
VIL058572,86.5
VIL058573,35.8
VIL058574,24.2
VIL058575,47.9
VIL058576,40.3
VIL058577,21.8
VIL058578,67.8
VIL058579,28.4
VIL058580,57.4
VIL058581,49.8
VIL058582,49.0
VIL058583,30.7
VIL058584,34.4
VIL058585,49.8
VIL058586,28.4
VIL058587,36.0
VIL058588,18.9
VIL058589,54.1
VIL058590,50.5
VIL058591,72.6
VIL058592,49.3
VIL058593,32.2
VIL058594,40.5
VIL058595,36.0
VIL058596,55.9
VIL058597,100.0
VIL058598,16.2
VIL058599,43.7
VIL058600,21.5
VIL058601,54.0
VIL058602,42.4
VIL058603,13.4
VIL058604,6.6
VIL058605,17.1
VIL058606,30.6
VIL058607,29.6
VIL058608,91.3
VIL058609,89.6
VIL058610,94.5
VIL058611,24.2
VIL058612,73.7
VIL058613,0.6
VIL058614,81.9
VIL058615,79.8
VIL058616,31.5
VIL058617,31.1
VIL058618,16.2
VIL058619,54.6
VIL058620,71.2
VIL058621,34.9
VIL058622,67.0
VIL058623,51.1
VIL058624,26.1
VIL058625,13.9
VIL058626,25.0
VIL058627,38.1
VIL058628,85.8
VIL058629,85.1
VIL058630,22.0
VIL058631,28.7
VIL058632,4.8
VIL058633,20.2
VIL058634,5.7
VIL058635,46.5
VIL058636,31.1
VIL058637,24.0
VIL058638,25.5
VIL058639,49.5
VIL058640,91.6
VIL058641,22.3
VIL058642,100.0
VIL058643,86.1
VIL058644,56.5
VIL058645,41.8
VIL058646,76.4
VIL058647,45.3
VIL058648,100.0
VIL058649,66.9
VIL058650,10.7
VIL058651,35.7
VIL058652,53.3
VIL058653,1.5
VIL058654,90.2
VIL058655,77.5
VIL058656,43.2
VIL058657,90.4
VIL058658,50.8
VIL058659,5.9
VIL058660,47.2
VIL058661,6.9
VIL058662,94.0
VIL058663,48.3
VIL058664,10.0
VIL058665,47.3
VIL058666,7.9
VIL058667,89.7
VIL058668,32.7
VIL058669,1.7
VIL058670,39.6
VIL058671,28.9
VIL058672,35.2
VIL058673,22.2
VIL058674,71.9
VIL058675,82.4
VIL058676,89.4
VIL058677,5.8
VIL058678,43.7
VIL058679,52.1
VIL058680,1.5
VIL058681,33.9
VIL058682,82.8
VIL058683,92.7
VIL058684,10.3
VIL058685,29.8
VIL058686,19.3
VIL058687,47.5
VIL058688,42.4
VIL058689,46.7
VIL058690,59.1
VIL058691,23.9
VIL058692,5.4
VIL058693,72.9
VIL058694,49.2
VIL058695,49.1
VIL058696,25.7
VIL058697,57.1
VIL058698,43.5
VIL058699,32.4
VIL058700,41.1
VIL058701,18.9
VIL058702,42.8
VIL058703,77.9
VIL058704,45.5
VIL058705,64.3
VIL058706,22.6
VIL058707,52.3
VIL058708,8.6
VIL058709,17.4
VIL058710,14.7
VIL058711,86.0
VIL058712,38.1
VIL058713,49.0
VIL058714,37.5
VIL058715,50.0
VIL058716,70.9
VIL058717,17.4
VIL058718,3.4
VIL058719,56.3
VIL058720,39.4
VIL058721,8.2
VIL058722,17.3
VIL058723,46.9
VIL058724,40.5
VIL058725,14.0
VIL058726,30.6
VIL058727,38.7
VIL058728,43.6
VIL058729,38.7
VIL058730,10.1
VIL058731,76.5
VIL058732,46.0
VIL058733,60.7
VIL058734,21.0
VIL058735,75.2
VIL058736,57.6
VIL058737,7.2
VIL058738,6.6
VIL058739,87.9
VIL058740,58.2
VIL058741,76.6
VIL058742,46.5
VIL058743,100.0
VIL058744,26.2
VIL058745,46.8
VIL058746,56.5
VIL058747,37.8
VIL058748,7.8
VIL058749,5.3
VIL058750,43.5
VIL058751,44.4
VIL058752,21.7
VIL058753,6.2
VIL058754,44.9
VIL058755,84.0
VIL058756,18.2
VIL058757,16.3
VIL058758,23.1
VIL058759,87.6
VIL058760,77.5
VIL058761,74.9
VIL058762,5.8
VIL058763,45.8
VIL058764,9.2
VIL058765,2.5
VIL058766,12.7
VIL058767,31.2
VIL058768,49.5
VIL058769,17.4
VIL058770,19.3
VIL058771,6.9
VIL058772,19.5
VIL058773,27.4
VIL058774,42.4
VIL058775,15.9
VIL058776,100.0
VIL058777,76.5
VIL058778,35.9
VIL058779,32.4
VIL058780,100.0
VIL058781,39.8
VIL058782,42.9
VIL058783,49.0
VIL058784,39.2
VIL058785,55.6
VIL058786,88.0
VIL058787,20.8
VIL058788,77.2
VIL058789,50.5
VIL058790,25.0
VIL058791,39.1
VIL058792,70.0
VIL058793,45.7
VIL058794,62.4
VIL058795,20.4
VIL058796,59.0
VIL058797,78.2
VIL058798,16.4
VIL058799,29.8
VIL058800,3.8
VIL058801,58.1
VIL058802,40.9
VIL058803,53.3
VIL058804,85.9
VIL058805,100.0
VIL058806,39.4
VIL058807,35.4
VIL058808,52.2
VIL058809,54.6
VIL058810,49.0
VIL058811,26.0
VIL058812,63.5
VIL058813,5.5
VIL058814,28.2
VIL058815,44.8
VIL058816,23.5
VIL058817,47.5
VIL058818,68.3
VIL058819,50.7
VIL058820,35.3
VIL058821,27.2
VIL058822,26.5
VIL058823,27.4
VIL058824,84.5
VIL058825,100.0
VIL058826,37.9
VIL058827,20.0
VIL058828,15.2
VIL058829,13.9
VIL058830,56.0
VIL058831,0.0
VIL058832,40.9
VIL058833,12.4
VIL058834,50.8
VIL058835,96.4
VIL058836,52.0
VIL058837,14.8
VIL058838,71.3
VIL058839,81.4
VIL058840,76.9
VIL058841,49.4
VIL058842,55.9
VIL058843,100.0
VIL058844,8.0
VIL058845,74.4
VIL058846,8.5
VIL058847,63.1
VIL058848,93.1
VIL058849,31.3
VIL058850,8.7
VIL058851,31.9
VIL058852,15.0
VIL058853,26.5
VIL058854,0.0
VIL058855,45.8
VIL058856,17.7
VIL058857,97.0
VIL058858,49.2
VIL058859,29.5
VIL058860,36.6
VIL058861,54.5
VIL058862,21.5
VIL058863,71.5
VIL058864,65.2
VIL058865,61.5
VIL058866,39.3
VIL058867,59.7
VIL058868,63.5
VIL058869,17.6
VIL058870,60.3
VIL058871,19.8
VIL058872,21.6
VIL058873,89.6
VIL058874,76.2
VIL058875,26.4
VIL058876,31.6
VIL058877,53.4
VIL058878,37.7
VIL058879,26.1
VIL058880,61.3
VIL058881,24.5
VIL058882,73.9
VIL058883,30.6
VIL058884,56.3
VIL058885,43.4
VIL058886,25.6
VIL058887,31.1
VIL058888,21.3
VIL058889,33.8
VIL058890,23.1
VIL058891,17.2
VIL058892,92.9
VIL058893,25.8
VIL058894,7.2
VIL058895,54.1
VIL058896,32.7
VIL058897,8.5
VIL058898,13.8
VIL058899,100.0
VIL058900,13.5
VIL058901,99.7
VIL058902,93.7
VIL058903,92.2
VIL058904,39.8
VIL058905,42.8
VIL058906,48.3
VIL058907,46.8
VIL058908,41.8
VIL058909,40.0
VIL058910,53.4
VIL058911,39.7
VIL058912,8.5
VIL058913,71.7
VIL058914,0.0
VIL058915,82.5
VIL058916,56.3
VIL058917,93.6
VIL058918,43.2
VIL058919,6.7
VIL058920,23.2
VIL058921,13.2
VIL058922,47.9
VIL058923,55.0
VIL058924,0.0
VIL058925,92.5
VIL058926,45.4
VIL058927,37.1
VIL058928,33.9
VIL058929,91.4
VIL058930,100.0
VIL058931,51.3
VIL058932,38.4
VIL058933,46.7
VIL058934,64.3
VIL058935,3.0
VIL058936,35.1
VIL058937,42.1
VIL058938,55.6
VIL058939,53.3
VIL058940,60.2
VIL058941,93.7
VIL058942,32.2
VIL058943,14.6
VIL058944,28.0
VIL058945,6.5
VIL058946,53.6
VIL058947,25.1
VIL058948,53.4
VIL058949,8.6
VIL058950,69.8
VIL058951,12.8
VIL058952,58.0
VIL058953,31.0
VIL058954,50.5
VIL058955,82.3
VIL058956,35.1
VIL058957,15.5
VIL058958,35.9
VIL058959,58.9
VIL058960,15.5
VIL058961,27.4
VIL058962,79.2
VIL058963,39.6
VIL058964,46.0
VIL058965,23.6
VIL058966,0.0
VIL058967,84.0
VIL058968,43.4
VIL058969,72.5
VIL058970,6.0
VIL058971,37.0
VIL058972,90.0
VIL058973,45.4
VIL058974,81.2
VIL058975,65.5
VIL058976,52.0
VIL058977,21.8
VIL058978,20.4
VIL058979,60.7
VIL058980,77.3
VIL058981,48.8
VIL058982,1.0
VIL058983,12.5
VIL058984,50.9
VIL058985,10.3
VIL058986,95.1
VIL058987,9.8
VIL058988,78.7
VIL058989,49.6
VIL058990,60.0
VIL058991,74.3
VIL058992,54.7
VIL058993,31.8
VIL058994,83.8
VIL058995,24.2
VIL058996,14.1
VIL058997,42.2
VIL058998,27.0
VIL058999,33.2
VIL059000,78.7
VIL059001,81.1
VIL059002,54.3
VIL059003,41.6
VIL059004,8.8
VIL059005,51.3
VIL059006,47.6
VIL059007,46.1
VIL059008,38.0
VIL059009,34.0
VIL059010,9.9
VIL059011,23.5
VIL059012,47.8
VIL059013,92.2
VIL059014,0.0
VIL059015,56.1
VIL059016,17.1
VIL059017,62.8
VIL059018,43.0
VIL059019,39.5
VIL059020,2.1
VIL059021,28.9
VIL059022,61.6
VIL059023,25.6
VIL059024,29.1
VIL059025,40.1
VIL059026,91.6
VIL059027,72.0
VIL059028,23.0
VIL059029,44.6
VIL059030,100.0
VIL059031,19.7
VIL059032,27.1
VIL059033,20.8
VIL059034,47.1
VIL059035,23.7
VIL059036,74.3
VIL059037,26.0
VIL059038,18.1
VIL059039,5.6
VIL059040,54.5
VIL059041,69.1
VIL059042,44.3
VIL059043,100.0
VIL059044,34.6
VIL059045,35.1
VIL059046,82.4
VIL059047,46.4
VIL059048,36.6
VIL059049,32.5
VIL059050,53.3
VIL059051,18.0
VIL059052,72.2
VIL059053,34.6
VIL059054,84.7
VIL059055,11.7
VIL059056,17.1
VIL059057,22.6
VIL059058,16.7
VIL059059,9.4
VIL059060,34.4
VIL059061,24.4
VIL059062,100.0
VIL059063,54.2
VIL059064,88.9
VIL059065,47.0
VIL059066,28.5
VIL059067,64.4
VIL059068,64.0
VIL059069,20.3
VIL059070,20.1
VIL059071,0.0
VIL059072,18.9
VIL059073,26.8
VIL059074,30.9
VIL059075,85.2
VIL059076,0.0
VIL059077,48.9
VIL059078,54.3
VIL059079,19.7
VIL059080,58.8
VIL059081,12.5
VIL059082,79.7
VIL059083,20.7
VIL059084,28.7
VIL059085,45.7
VIL059086,91.5
VIL059087,30.8
VIL059088,95.4
VIL059089,9.6
VIL059090,20.5
VIL059091,25.3
VIL059092,100.0
VIL059093,54.3
VIL059094,63.7
VIL059095,32.5
VIL059096,74.7
VIL059097,91.2
VIL059098,64.8
VIL059099,40.2
VIL059100,56.2
VIL059101,67.3
VIL059102,81.9
VIL059103,88.8
VIL059104,12.0
VIL059105,62.4
VIL059106,46.3
VIL059107,56.1
VIL059108,50.9
VIL059109,42.9
VIL059110,56.3
VIL059111,22.2
VIL059112,32.6
VIL059113,31.9
VIL059114,30.7
VIL059115,36.3
VIL059116,58.7
VIL059117,40.1
VIL059118,32.5
VIL059119,87.8
VIL059120,37.7
VIL059121,25.8
VIL059122,6.1
VIL059123,54.5
VIL059124,42.3
VIL059125,81.2
VIL059126,70.1
VIL059127,0.1
VIL059128,74.0
VIL059129,26.1
VIL059130,97.9
VIL059131,42.6
VIL059132,4.3
VIL059133,41.1
VIL059134,30.8
VIL059135,48.4
VIL059136,25.5
VIL059137,23.7
VIL059138,73.6
VIL059139,14.0
VIL059140,60.8
VIL059141,21.8
VIL059142,31.7
VIL059143,85.9
VIL059144,9.6
VIL059145,87.6
VIL059146,73.1
VIL059147,15.6
VIL059148,87.4
VIL059149,58.8
VIL059150,58.4
VIL059151,59.4
VIL059152,78.1
VIL059153,46.4
VIL059154,38.8
VIL059155,79.2
VIL059156,100.0
VIL059157,19.9
VIL059158,14.3
VIL059159,15.7
VIL059160,30.4
VIL059161,44.9
VIL059162,38.4
VIL059163,95.4
VIL059164,56.9
VIL059165,36.2
VIL059166,38.4
VIL059167,79.0
VIL059168,37.5
VIL059169,24.7
VIL059170,40.9
VIL059171,22.6
VIL059172,40.6
VIL059173,58.7
VIL059174,29.9
VIL059175,55.6
VIL059176,55.2
VIL059177,40.6
VIL059178,48.7
VIL059179,5.4
VIL059180,66.2
VIL059181,13.4
VIL059182,57.7
VIL059183,30.6
VIL059184,4.2
VIL059185,40.1
VIL059186,75.7
VIL059187,75.8
VIL059188,0.0
VIL059189,72.3
VIL059190,34.3
VIL059191,35.4
VIL059192,54.6
VIL059193,33.5
VIL059194,31.4
VIL059195,78.5
VIL059196,37.9
VIL059197,50.8
VIL059198,44.4
VIL059199,23.9
VIL059200,42.3
VIL059201,62.7
VIL059202,90.4
VIL059203,35.3
VIL059204,63.0
VIL059205,39.2
VIL059206,28.2
VIL059207,51.2
VIL059208,27.3
VIL059209,49.7
VIL059210,65.2
VIL059211,0.0
VIL059212,58.7
VIL059213,15.5
VIL059214,57.8
VIL059215,15.0
VIL059216,21.8
VIL059217,44.2
VIL059218,22.1
VIL059219,41.9
VIL059220,33.2
VIL059221,19.1
VIL059222,87.3
VIL059223,53.0
VIL059224,73.8
VIL059225,65.6
VIL059226,11.7
VIL059227,2.7
VIL059228,11.1
VIL059229,49.5
VIL059230,31.5
VIL059231,36.2
VIL059232,29.0
VIL059233,79.6
VIL059234,27.0
VIL059235,58.7
VIL059236,47.0
VIL059237,46.0
VIL059238,36.3
VIL059239,100.0
VIL059240,61.4
VIL059241,28.8
