village_id,pmay_beneficiaries_per_1000hh
VIL045758,70.3
VIL045759,182.7
VIL045760,39.6
VIL045761,0.0
VIL045762,205.7
VIL045763,158.3
VIL045764,191.9
VIL045765,165.9
VIL045766,54.8
VIL045767,228.8
VIL045768,118.9
VIL045769,132.0
VIL045770,46.1
VIL045771,45.7
VIL045772,129.5
VIL045773,200.0
VIL045774,56.1
VIL045775,199.6
VIL045776,90.5
VIL045777,146.5
VIL045778,107.2
VIL045779,45.9
VIL045780,210.0
VIL045781,47.3
VIL045782,154.6
VIL045783,159.8
VIL045784,118.3
VIL045785,26.9
VIL045786,120.2
VIL045787,79.4
VIL045788,205.5
VIL045789,214.0
VIL045790,110.6
VIL045791,221.4
VIL045792,114.6
VIL045793,103.8
VIL045794,106.3
VIL045795,23.0
VIL045796,203.4
VIL045797,43.3
VIL045798,84.4
VIL045799,212.6
VIL045800,20.9
VIL045801,81.1
VIL045802,137.0
VIL045803,173.7
VIL045804,56.7
VIL045805,83.3
VIL045806,30.0
VIL045807,119.6
VIL045808,227.7
VIL045809,121.8
VIL045810,199.4
VIL045811,138.8
VIL045812,144.6
VIL045813,65.4
VIL045814,100.2
VIL045815,93.2
VIL045816,130.3
VIL045817,111.8
VIL045818,208.0
VIL045819,111.4
VIL045820,110.6
VIL045821,221.3
VIL045822,191.9
VIL045823,148.2
VIL045824,40.6
VIL045825,125.4
VIL045826,111.6
VIL045827,53.5
VIL045828,194.7
VIL045829,231.8
VIL045830,119.3
VIL045831,181.9
VIL045832,62.8
VIL045833,65.4
VIL045834,63.6
VIL045835,53.6
VIL045836,84.3
VIL045837,117.6
VIL045838,93.1
VIL045839,128.2
VIL045840,179.1
VIL045841,95.9
VIL045842,101.4
VIL045843,112.4
VIL045844,238.0
VIL045845,70.0
VIL045846,168.3
VIL045847,48.4
VIL045848,133.1
VIL045849,72.0
VIL045850,104.2
VIL045851,72.3
VIL045852,160.0
VIL045853,82.6
VIL045854,7.8
VIL045855,88.7
VIL045856,60.8
VIL045857,91.4
VIL045858,236.0
VIL045859,3.3
VIL045860,144.1
VIL045861,126.5
VIL045862,63.0
VIL045863,168.3
VIL045864,80.1
VIL045865,79.6
VIL045866,149.3
VIL045867,222.3
VIL045868,253.6
VIL045869,118.4
VIL045870,223.8
VIL045871,73.9
VIL045872,208.9
VIL045873,116.4
VIL045874,173.4
VIL045875,160.1
VIL045876,114.5
VIL045877,86.7
VIL045878,176.3
VIL045879,137.2
VIL045880,95.5
VIL045881,96.6
VIL045882,99.2
VIL045883,71.0
VIL045884,190.5
VIL045885,117.4
VIL045886,94.6
VIL045887,223.1
VIL045888,169.1
VIL045889,0.0
VIL045890,12.0
VIL045891,176.1
VIL045892,131.8
VIL045893,96.1
VIL045894,16.1
VIL045895,54.8
VIL045896,247.1
VIL045897,195.1
VIL045898,35.2
VIL045899,147.0
VIL045900,29.0
VIL045901,75.7
VIL045902,217.6
VIL045903,148.7
VIL045904,20.9
VIL045905,152.3
VIL045906,0.1
VIL045907,174.3
VIL045908,66.5
VIL045909,92.1
VIL045910,202.0
VIL045911,118.2
VIL045912,4.1
VIL045913,150.1
VIL045914,210.9
VIL045915,16.8
VIL045916,160.0
VIL045917,244.9
VIL045918,103.0
VIL045919,77.2
VIL045920,102.2
VIL045921,43.2
VIL045922,21.8
VIL045923,82.1
VIL045924,86.1
VIL045925,213.2
VIL045926,221.2
VIL045927,194.5
VIL045928,135.0
VIL045929,230.1
VIL045930,181.9
VIL045931,17.7
VIL045932,214.6
VIL045933,228.8
VIL045934,180.6
VIL045935,76.5
VIL045936,55.7
VIL045937,27.2
VIL045938,211.7
VIL045939,237.2
VIL045940,98.7
VIL045941,69.0
VIL045942,184.9
VIL045943,139.3
VIL045944,23.0
VIL045945,198.1
VIL045946,122.6
VIL045947,103.0
VIL045948,165.7
VIL045949,145.1
VIL045950,101.2
VIL045951,153.4
VIL045952,88.5
VIL045953,235.6
VIL045954,131.2
VIL045955,152.2
VIL045956,260.4
VIL045957,131.4
VIL045958,210.7
VIL045959,218.5
VIL045960,103.3
VIL045961,90.5
VIL045962,93.4
VIL045963,128.6
VIL045964,152.5
VIL045965,32.8
VIL045966,29.6
VIL045967,250.8
VIL045968,80.5
VIL045969,231.6
VIL045970,86.4
VIL045971,23.7
VIL045972,226.4
VIL045973,198.8
VIL045974,46.4
VIL045975,0.0
VIL045976,34.8
VIL045977,24.8
VIL045978,150.2
VIL045979,260.6
VIL045980,87.8
VIL045981,112.6
VIL045982,54.2
VIL045983,44.4
VIL045984,110.4
VIL045985,44.6
VIL045986,257.6
VIL045987,115.7
VIL045988,107.0
VIL045989,195.5
VIL045990,171.7
VIL045991,155.8
VIL045992,23.2
VIL045993,26.8
VIL045994,153.8
VIL045995,140.1
VIL045996,102.9
VIL045997,58.9
VIL045998,115.2
VIL045999,0.0
VIL046000,127.9
VIL046001,159.5
VIL046002,122.0
VIL046003,221.5
VIL046004,137.1
VIL046005,120.6
VIL046006,138.2
VIL046007,78.4
VIL046008,91.9
VIL046009,147.3
VIL046010,9.3
VIL046011,89.8
VIL046012,172.0
VIL046013,107.0
VIL046014,0.0
VIL046015,178.5
VIL046016,60.7
VIL046017,194.0
VIL046018,105.6
VIL046019,0.0
VIL046020,224.8
VIL046021,89.3
VIL046022,259.8
VIL046023,150.5
VIL046024,82.3
VIL046025,213.7
VIL046026,149.9
VIL046027,0.0
VIL046028,122.6
VIL046029,51.4
VIL046030,104.7
VIL046031,225.2
VIL046032,108.3
VIL046033,112.4
VIL046034,80.3
VIL046035,236.4
VIL046036,228.7
VIL046037,21.0
VIL046038,221.9
VIL046039,109.3
VIL046040,41.7
VIL046041,128.9
VIL046042,167.1
VIL046043,132.6
VIL046044,125.6
VIL046045,167.9
VIL046046,124.7
VIL046047,193.5
VIL046048,110.2
VIL046049,49.6
VIL046050,104.6
VIL046051,54.8
VIL046052,86.9
VIL046053,254.7
VIL046054,0.0
VIL046055,64.8
VIL046056,79.4
VIL046057,61.1
VIL046058,92.6
VIL046059,106.7
VIL046060,47.2
VIL046061,96.7
VIL046062,133.7
VIL046063,37.3
VIL046064,217.2
VIL046065,150.8
VIL046066,178.0
VIL046067,0.0
VIL046068,66.5
VIL046069,105.0
VIL046070,194.4
VIL046071,271.1
VIL046072,108.5
VIL046073,216.7
VIL046074,109.1
VIL046075,80.2
VIL046076,214.4
VIL046077,64.3
VIL046078,4.8
VIL046079,75.8
VIL046080,112.2
VIL046081,33.5
VIL046082,95.0
VIL046083,0.0
VIL046084,203.7
VIL046085,128.1
VIL046086,69.1
VIL046087,106.4
VIL046088,34.3
VIL046089,202.5
VIL046090,199.4
VIL046091,199.1
VIL046092,22.5
VIL046093,48.6
VIL046094,96.8
VIL046095,154.6
VIL046096,237.9
VIL046097,146.7
VIL046098,95.7
VIL046099,176.2
VIL046100,180.0
VIL046101,114.1
VIL046102,69.6
VIL046103,195.8
VIL046104,77.3
VIL046105,199.8
VIL046106,68.9
VIL046107,24.0
VIL046108,138.0
VIL046109,79.6
VIL046110,120.0
VIL046111,90.9
VIL046112,84.4
VIL046113,118.1
VIL046114,120.8
VIL046115,130.3
VIL046116,112.4
VIL046117,95.5
VIL046118,175.0
VIL046119,23.2
VIL046120,198.9
VIL046121,138.8
VIL046122,8.5
VIL046123,200.8
VIL046124,161.8
VIL046125,129.1
VIL046126,167.2
VIL046127,32.3
VIL046128,40.2
VIL046129,16.3
VIL046130,200.5
VIL046131,18.4
VIL046132,87.2
VIL046133,21.3
VIL046134,145.1
VIL046135,236.3
VIL046136,204.9
VIL046137,85.6
VIL046138,50.4
VIL046139,17.0
VIL046140,127.8
VIL046141,103.0
VIL046142,16.5
VIL046143,174.8
VIL046144,107.4
VIL046145,116.7
VIL046146,28.7
VIL046147,213.4
VIL046148,8.4
VIL046149,181.8
VIL046150,222.2
VIL046151,7.2
VIL046152,111.7
VIL046153,61.9
VIL046154,86.2
VIL046155,178.9
VIL046156,158.7
VIL046157,142.4
VIL046158,114.0
VIL046159,50.8
VIL046160,240.2
VIL046161,22.9
VIL046162,202.8
VIL046163,62.1
VIL046164,68.2
VIL046165,129.6
VIL046166,207.9
VIL046167,82.3
VIL046168,91.0
VIL046169,47.0
VIL046170,98.5
VIL046171,104.0
VIL046172,155.2
VIL046173,129.8
VIL046174,204.6
VIL046175,1.1
VIL046176,111.9
VIL046177,106.2
VIL046178,82.7
VIL046179,69.4
VIL046180,134.4
VIL046181,255.3
VIL046182,244.2
VIL046183,121.9
VIL046184,129.1
VIL046185,148.8
VIL046186,54.6
VIL046187,158.8
VIL046188,61.1
VIL046189,184.2
VIL046190,64.1
VIL046191,71.2
VIL046192,47.2
VIL046193,270.5
VIL046194,226.6
VIL046195,18.4
VIL046196,253.3
VIL046197,79.6
VIL046198,66.0
VIL046199,29.6
VIL046200,223.7
VIL046201,136.7
VIL046202,100.4
VIL046203,168.1
VIL046204,125.4
VIL046205,172.5
VIL046206,123.6
VIL046207,27.4
VIL046208,142.8
VIL046209,81.7
VIL046210,86.2
VIL046211,188.4
VIL046212,148.0
VIL046213,124.9
VIL046214,119.4
VIL046215,172.5
VIL046216,117.1
VIL046217,34.0
VIL046218,248.8
VIL046219,62.1
VIL046220,84.8
VIL046221,135.9
VIL046222,155.4
VIL046223,140.7
VIL046224,108.8
VIL046225,115.7
VIL046226,225.5
VIL046227,116.3
VIL046228,136.6
VIL046229,115.7
VIL046230,2.0
VIL046231,221.8
VIL046232,104.6
VIL046233,44.9
VIL046234,42.4
VIL046235,59.4
VIL046236,152.2
VIL046237,55.6
VIL046238,167.7
VIL046239,175.8
VIL046240,251.6
VIL046241,61.4
VIL046242,209.3
VIL046243,199.7
VIL046244,234.8
VIL046245,86.9
VIL046246,95.2
VIL046247,161.5
VIL046248,125.6
VIL046249,0.1
VIL046250,98.6
VIL046251,84.2
VIL046252,32.9
VIL046253,186.0
VIL046254,148.2
VIL046255,108.1
VIL046256,107.5
VIL046257,118.8
VIL046258,242.8
VIL046259,76.1
VIL046260,133.6
VIL046261,94.6
VIL046262,98.8
VIL046263,133.8
VIL046264,120.4
VIL046265,21.1
VIL046266,101.2
VIL046267,31.2
VIL046268,167.7
VIL046269,96.9
VIL046270,125.0
VIL046271,103.9
VIL046272,111.9
VIL046273,69.1
VIL046274,129.5
VIL046275,226.5
VIL046276,192.3
VIL046277,175.5
VIL046278,178.6
VIL046279,41.6
VIL046280,152.5
VIL046281,125.4
VIL046282,101.7
VIL046283,63.9
VIL046284,215.2
VIL046285,154.9
VIL046286,64.0
VIL046287,62.2
VIL046288,233.7
VIL046289,150.6
VIL046290,192.8
VIL046291,107.8
VIL046292,122.1
VIL046293,96.0
VIL046294,23.8
VIL046295,46.6
VIL046296,157.0
VIL046297,210.0
VIL046298,248.8
VIL046299,105.8
VIL046300,164.5
VIL046301,160.6
VIL046302,162.3
VIL046303,34.3
VIL046304,247.9
VIL046305,124.0
VIL046306,187.0
VIL046307,276.5
VIL046308,89.8
VIL046309,37.9
VIL046310,109.4
VIL046311,155.1
VIL046312,216.6
VIL046313,149.5
VIL046314,29.1
VIL046315,146.8
VIL046316,134.9
VIL046317,186.7
VIL046318,111.8
VIL046319,142.8
VIL046320,84.0
VIL046321,96.4
VIL046322,138.8
VIL046323,103.5
VIL046324,84.6
VIL046325,22.6
VIL046326,66.9
VIL046327,150.7
VIL046328,92.8
VIL046329,223.6
VIL046330,115.0
VIL046331,125.7
VIL046332,55.9
VIL046333,246.2
VIL046334,182.8
VIL046335,259.5
VIL046336,51.8
VIL046337,100.2
VIL046338,220.9
VIL046339,133.2
VIL046340,124.8
VIL046341,170.7
VIL046342,82.0
VIL046343,71.1
VIL046344,246.9
VIL046345,105.8
VIL046346,191.6
VIL046347,119.4
VIL046348,78.5
VIL046349,72.9
VIL046350,79.8
VIL046351,229.9
VIL046352,243.4
VIL046353,47.5
VIL046354,63.9
VIL046355,209.8
VIL046356,171.5
VIL046357,73.7
VIL046358,93.0
VIL046359,174.0
VIL046360,97.3
VIL046361,186.1
VIL046362,39.3
VIL046363,110.2
VIL046364,54.2
VIL046365,234.6
VIL046366,137.7
VIL046367,133.6
VIL046368,121.3
VIL046369,186.6
VIL046370,31.3
VIL046371,13.5
VIL046372,137.4
VIL046373,79.8
VIL046374,121.2
VIL046375,173.5
VIL046376,80.4
VIL046377,243.6
VIL046378,57.7
VIL046379,50.3
VIL046380,63.4
VIL046381,195.7
VIL046382,90.4
VIL046383,232.3
VIL046384,25.8
VIL046385,102.1
VIL046386,61.8
VIL046387,209.4
VIL046388,36.3
VIL046389,159.5
VIL046390,13.0
VIL046391,230.1
VIL046392,75.6
VIL046393,145.3
VIL046394,261.3
VIL046395,69.6
VIL046396,87.2
VIL046397,97.6
VIL046398,31.1
VIL046399,238.4
VIL046400,104.9
VIL046401,29.2
VIL046402,151.8
VIL046403,217.7
VIL046404,143.3
VIL046405,46.4
VIL046406,233.8
VIL046407,207.6
VIL046408,153.3
VIL046409,189.4
VIL046410,86.2
VIL046411,121.2
VIL046412,72.9
VIL046413,158.1
VIL046414,153.5
VIL046415,111.6
VIL046416,75.0
VIL046417,181.2
VIL046418,227.5
VIL046419,47.6
VIL046420,176.5
VIL046421,60.7
VIL046422,207.4
VIL046423,86.0
VIL046424,157.2
VIL046425,248.5
VIL046426,49.9
VIL046427,90.3
VIL046428,119.1
VIL046429,158.7
VIL046430,166.7
VIL046431,125.4
VIL046432,99.6
VIL046433,175.0
VIL046434,75.0
VIL046435,251.0
VIL046436,68.4
VIL046437,201.7
VIL046438,232.7
VIL046439,74.1
VIL046440,14.4
VIL046441,65.6
VIL046442,211.2
VIL046443,186.8
VIL046444,232.1
VIL046445,220.7
VIL046446,195.4
VIL046447,127.2
VIL046448,117.1
VIL046449,174.2
VIL046450,106.3
VIL046451,124.2
VIL046452,230.7
VIL046453,195.0
VIL046454,242.1
VIL046455,154.7
VIL046456,214.0
VIL046457,114.9
VIL046458,121.8
VIL046459,100.0
VIL046460,56.4
VIL046461,82.4
VIL046462,42.3
VIL046463,259.4
VIL046464,0.0
VIL046465,117.1
VIL046466,0.0
VIL046467,57.9
VIL046468,158.2
VIL046469,25.0
VIL046470,31.6
VIL046471,16.3
VIL046472,108.6
VIL046473,91.6
VIL046474,37.9
VIL046475,231.4
VIL046476,99.1
VIL046477,39.1
VIL046478,123.3
VIL046479,144.5
VIL046480,151.8
VIL046481,251.5
VIL046482,91.4
VIL046483,0.0
VIL046484,81.3
VIL046485,52.5
VIL046486,219.6
VIL046487,70.8
VIL046488,65.0
VIL046489,136.5
VIL046490,208.0
VIL046491,96.3
VIL046492,0.0
VIL046493,210.1
VIL046494,9.8
VIL046495,27.7
VIL046496,79.9
VIL046497,122.3
VIL046498,90.6
VIL046499,122.2
VIL046500,109.1
VIL046501,180.4
VIL046502,131.0
VIL046503,109.5
VIL046504,116.4
VIL046505,211.1
VIL046506,234.4
VIL046507,82.8
VIL046508,78.9
VIL046509,198.6
VIL046510,77.0
VIL046511,137.7
VIL046512,262.1
VIL046513,110.5
VIL046514,204.2
VIL046515,66.0
VIL046516,107.4
VIL046517,96.7
VIL046518,270.4
VIL046519,190.3
VIL046520,99.0
VIL046521,195.3
VIL046522,186.3
VIL046523,51.9
VIL046524,56.8
VIL046525,60.7
VIL046526,254.9
VIL046527,184.8
VIL046528,224.1
VIL046529,101.3
VIL046530,84.0
VIL046531,156.6
VIL046532,209.2
VIL046533,33.4
VIL046534,120.4
VIL046535,59.7
VIL046536,245.7
VIL046537,43.5
VIL046538,235.6
VIL046539,22.6
VIL046540,134.1
VIL046541,182.9
VIL046542,245.9
VIL046543,250.9
VIL046544,31.7
VIL046545,102.5
VIL046546,93.1
VIL046547,115.4
VIL046548,94.3
VIL046549,255.9
VIL046550,20.9
VIL046551,76.9
VIL046552,183.3
VIL046553,178.0
VIL046554,0.0
VIL046555,123.8
VIL046556,124.4
VIL046557,186.8
VIL046558,227.8
VIL046559,264.3
VIL046560,141.3
VIL046561,88.1
VIL046562,153.8
VIL046563,184.3
VIL046564,52.5
VIL046565,183.0
VIL046566,102.9
VIL046567,113.9
VIL046568,115.6
VIL046569,94.9
VIL046570,59.0
VIL046571,73.1
VIL046572,181.8
VIL046573,206.3
VIL046574,82.6
VIL046575,200.7
VIL046576,128.3
VIL046577,170.6
VIL046578,208.7
VIL046579,144.4
VIL046580,132.0
VIL046581,206.5
VIL046582,99.4
VIL046583,78.3
VIL046584,174.8
VIL046585,202.8
VIL046586,62.6
VIL046587,270.0
VIL046588,44.8
VIL046589,0.0
VIL046590,60.9
VIL046591,95.0
VIL046592,5.0
VIL046593,190.0
VIL046594,191.0
VIL046595,56.6
VIL046596,140.9
VIL046597,59.1
VIL046598,0.0
VIL046599,132.4
VIL046600,73.9
VIL046601,127.7
VIL046602,153.8
VIL046603,151.0
VIL046604,61.2
VIL046605,40.9
VIL046606,206.9
VIL046607,130.3
VIL046608,234.6
VIL046609,134.1
VIL046610,63.8
VIL046611,115.8
VIL046612,73.2
VIL046613,110.0
VIL046614,56.7
VIL046615,206.3
VIL046616,203.9
VIL046617,27.3
VIL046618,238.2
VIL046619,67.5
VIL046620,90.2
VIL046621,85.8
VIL046622,209.5
VIL046623,248.8
VIL046624,110.9
VIL046625,237.2
VIL046626,212.0
VIL046627,48.4
VIL046628,50.9
VIL046629,77.8
VIL046630,246.2
VIL046631,213.6
VIL046632,65.2
VIL046633,165.1
VIL046634,67.5
VIL046635,79.2
VIL046636,109.0
VIL046637,88.1
VIL046638,68.8
VIL046639,84.8
VIL046640,67.7
VIL046641,129.2
VIL046642,97.4
VIL046643,246.1
VIL046644,158.1
VIL046645,184.6
VIL046646,239.6
VIL046647,62.6
VIL046648,112.9
VIL046649,116.3
VIL046650,177.4
VIL046651,147.2
VIL046652,180.4
VIL046653,112.1
VIL046654,134.8
VIL046655,129.6
VIL046656,44.0
VIL046657,69.0
VIL046658,79.7
VIL046659,154.4
VIL046660,227.2
VIL046661,58.5
VIL046662,62.0
VIL046663,63.9
VIL046664,110.9
VIL046665,0.0
VIL046666,177.9
VIL046667,92.9
VIL046668,128.0
VIL046669,131.0
VIL046670,95.6
VIL046671,71.5
VIL046672,117.6
VIL046673,64.9
VIL046674,0.0
VIL046675,130.1
VIL046676,250.2
VIL046677,95.1
VIL046678,224.9
VIL046679,69.9
VIL046680,176.5
VIL046681,210.8
VIL046682,29.4
VIL046683,238.4
VIL046684,135.7
VIL046685,237.4
VIL046686,176.1
VIL046687,87.6
VIL046688,202.1
VIL046689,34.6
VIL046690,171.1
VIL046691,109.4
VIL046692,2.1
VIL046693,117.1
VIL046694,98.2
VIL046695,67.6
VIL046696,64.7
VIL046697,42.7
VIL046698,93.9
VIL046699,108.5
VIL046700,235.6
VIL046701,151.7
VIL046702,27.6
VIL046703,82.7
VIL046704,81.1
VIL046705,85.4
VIL046706,234.5
VIL046707,104.9
VIL046708,182.2
VIL046709,113.1
VIL046710,39.7
VIL046711,181.8
VIL046712,132.8
VIL046713,52.8
VIL046714,101.5
VIL046715,185.8
VIL046716,113.0
VIL046717,35.0
VIL046718,121.9
VIL046719,14.9
VIL046720,112.6
VIL046721,192.8
VIL046722,48.8
VIL046723,97.3
VIL046724,89.6
VIL046725,116.4
VIL046726,225.6
VIL046727,220.6
VIL046728,115.5
VIL046729,84.3
VIL046730,84.8
VIL046731,108.0
VIL046732,147.0
VIL046733,160.4
VIL046734,94.3
VIL046735,98.2
VIL046736,174.8
VIL046737,180.2
VIL046738,213.2
VIL046739,237.2
VIL046740,134.3
VIL046741,0.0
VIL046742,56.3
VIL046743,10.9
VIL046744,4.8
VIL046745,115.4
VIL046746,56.2
VIL046747,0.0
VIL046748,97.3
VIL046749,34.6
VIL046750,27.9
VIL046751,49.9
VIL046752,32.0
VIL046753,72.3
VIL046754,231.8
VIL046755,114.2
VIL046756,125.8
VIL046757,66.0
VIL046758,39.0
VIL046759,56.0
VIL046760,226.7
VIL046761,95.4
VIL046762,135.4
VIL046763,75.8
VIL046764,137.6
VIL046765,215.1
VIL046766,103.7
VIL046767,48.1
VIL046768,208.5
VIL046769,94.4
VIL046770,47.2
VIL046771,84.5
VIL046772,92.2
VIL046773,111.7
VIL046774,14.1
VIL046775,45.5
VIL046776,23.8
VIL046777,208.5
VIL046778,79.8
VIL046779,46.5
VIL046780,148.7
VIL046781,246.3
VIL046782,73.2
VIL046783,20.2
VIL046784,26.0
VIL046785,50.7
VIL046786,176.9
VIL046787,243.6
VIL046788,30.7
VIL046789,238.0
VIL046790,186.3
VIL046791,79.5
VIL046792,71.5
VIL046793,37.1
VIL046794,0.0
VIL046795,56.2
VIL046796,259.5
VIL046797,122.2
VIL046798,81.5
VIL046799,206.9
VIL046800,120.7
VIL046801,130.4
VIL046802,34.4
VIL046803,120.7
VIL046804,110.8
VIL046805,141.6
VIL046806,208.7
VIL046807,215.3
VIL046808,142.0
VIL046809,228.2
VIL046810,75.1
VIL046811,260.0
VIL046812,111.5
VIL046813,219.3
VIL046814,111.9
VIL046815,88.1
VIL046816,170.1
VIL046817,201.0
VIL046818,49.8
VIL046819,9.7
VIL046820,44.9
VIL046821,143.5
VIL046822,185.2
VIL046823,125.3
VIL046824,110.9
VIL046825,118.1
VIL046826,41.1
VIL046827,8.2
VIL046828,90.2
VIL046829,232.0
VIL046830,64.4
VIL046831,77.0
VIL046832,162.1
VIL046833,201.8
VIL046834,121.0
VIL046835,119.2
VIL046836,80.9
VIL046837,63.9
VIL046838,227.0
VIL046839,224.7
VIL046840,130.2
VIL046841,209.1
VIL046842,272.2
VIL046843,61.3
VIL046844,169.7
VIL046845,122.0
VIL046846,63.5
VIL046847,101.4
VIL046848,44.4
VIL046849,60.3
VIL046850,68.2
VIL046851,54.8
VIL046852,21.3
VIL046853,117.2
VIL046854,211.6
VIL046855,125.4
VIL046856,40.6
VIL046857,89.4
VIL046858,44.5
VIL046859,53.4
VIL046860,113.2
VIL046861,185.7
VIL046862,90.4
VIL046863,135.0
VIL046864,15.1
VIL046865,213.5
VIL046866,117.0
VIL046867,93.5
VIL046868,287.7
VIL046869,130.1
VIL046870,15.2
VIL046871,181.2
VIL046872,53.9
VIL046873,190.2
VIL046874,56.3
VIL046875,221.4
VIL046876,157.3
VIL046877,79.8
VIL046878,244.1
VIL046879,131.3
VIL046880,19.2
VIL046881,121.1
VIL046882,174.1
VIL046883,49.2
VIL046884,76.0
VIL046885,93.1
VIL046886,217.6
VIL046887,124.8
VIL046888,221.1
VIL046889,54.6
VIL046890,170.1
VIL046891,121.6
VIL046892,115.8
VIL046893,101.1
VIL046894,160.7
VIL046895,78.6
VIL046896,57.7
VIL046897,105.5
VIL046898,229.8
VIL046899,259.9
VIL046900,160.8
VIL046901,61.5
VIL046902,17.0
VIL046903,241.2
VIL046904,39.0
VIL046905,213.8
VIL046906,205.4
VIL046907,107.6
VIL046908,44.7
VIL046909,249.8
VIL046910,43.3
VIL046911,96.0
VIL046912,227.7
VIL046913,195.9
VIL046914,110.9
VIL046915,38.7
VIL046916,122.8
VIL046917,160.2
VIL046918,89.5
VIL046919,189.7
VIL046920,77.8
VIL046921,22.2
VIL046922,182.4
VIL046923,35.2
VIL046924,176.0
VIL046925,158.1
VIL046926,219.0
VIL046927,126.1
VIL046928,73.0
VIL046929,34.6
VIL046930,170.6
VIL046931,58.9
VIL046932,157.8
VIL046933,167.8
VIL046934,151.7
VIL046935,51.2
VIL046936,94.3
VIL046937,102.0
VIL046938,190.1
VIL046939,242.4
VIL046940,79.6
VIL046941,208.6
VIL046942,41.9
VIL046943,210.6
VIL046944,114.9
VIL046945,181.8
VIL046946,133.5
VIL046947,5.3
VIL046948,84.1
VIL046949,210.5
VIL046950,117.9
VIL046951,78.0
VIL046952,229.8
VIL046953,37.9
VIL046954,239.1
VIL046955,220.0
VIL046956,110.6
VIL046957,207.0
VIL046958,68.2
VIL046959,113.0
VIL046960,111.3
VIL046961,67.2
VIL046962,114.9
VIL046963,127.0
VIL046964,174.5
VIL046965,72.7
VIL046966,206.3
VIL046967,30.2
VIL046968,100.6
VIL046969,110.7
VIL046970,57.8
VIL046971,172.0
VIL046972,270.5
VIL046973,103.5
VIL046974,211.6
VIL046975,36.3
VIL046976,115.1
VIL046977,34.2
VIL046978,175.7
VIL046979,74.3
VIL046980,227.9
VIL046981,88.8
VIL046982,67.4
VIL046983,78.2
VIL046984,109.0
VIL046985,153.6
VIL046986,88.4
VIL046987,186.8
VIL046988,205.4
VIL046989,147.6
VIL046990,186.9
VIL046991,128.7
VIL046992,26.1
VIL046993,84.5
VIL046994,19.4
VIL046995,160.8
VIL046996,89.5
VIL046997,120.6
VIL046998,49.7
VIL046999,226.1
VIL047000,39.2
VIL047001,73.9
VIL047002,28.4
VIL047003,140.4
VIL047004,79.9
VIL047005,111.6
VIL047006,44.3
VIL047007,213.0
VIL047008,68.2
VIL047009,199.5
VIL047010,73.5
VIL047011,120.0
VIL047012,220.7
VIL047013,61.9
VIL047014,215.4
VIL047015,127.9
VIL047016,114.2
VIL047017,58.6
VIL047018,239.6
VIL047019,115.2
VIL047020,209.3
VIL047021,154.5
VIL047022,256.4
VIL047023,85.1
VIL047024,245.9
VIL047025,181.1
VIL047026,100.6
VIL047027,4.4
VIL047028,141.9
VIL047029,43.3
VIL047030,161.9
VIL047031,105.4
VIL047032,117.9
VIL047033,244.6
VIL047034,68.8
VIL047035,149.0
VIL047036,153.9
VIL047037,114.0
VIL047038,30.8
VIL047039,180.8
VIL047040,182.6
VIL047041,81.2
VIL047042,42.7
VIL047043,72.5
VIL047044,86.8
VIL047045,103.5
VIL047046,186.6
VIL047047,78.4
VIL047048,23.7
VIL047049,156.7
VIL047050,81.7
VIL047051,4.6
VIL047052,74.6
VIL047053,278.2
VIL047054,156.1
VIL047055,61.6
VIL047056,20.0
VIL047057,175.6
VIL047058,230.1
VIL047059,166.2
VIL047060,147.2
VIL047061,72.7
VIL047062,128.5
VIL047063,45.0
VIL047064,180.4
VIL047065,81.7
VIL047066,54.4
VIL047067,223.7
VIL047068,185.1
VIL047069,251.4
VIL047070,127.5
VIL047071,65.8
VIL047072,205.4
VIL047073,200.4
VIL047074,157.3
VIL047075,115.9
VIL047076,53.0
VIL047077,77.0
VIL047078,34.5
VIL047079,197.0
VIL047080,55.5
VIL047081,64.9
VIL047082,114.3
VIL047083,100.3
VIL047084,185.6
VIL047085,151.7
VIL047086,108.2
VIL047087,97.1
VIL047088,131.0
VIL047089,110.4
VIL047090,58.5
VIL047091,53.8
VIL047092,55.4
VIL047093,155.5
VIL047094,94.3
VIL047095,244.4
VIL047096,127.3
VIL047097,176.3
VIL047098,63.4
VIL047099,125.1
VIL047100,176.7
VIL047101,160.5
VIL047102,181.9
VIL047103,102.1
VIL047104,174.2
VIL047105,58.5
VIL047106,134.4
VIL047107,148.3
VIL047108,16.7
VIL047109,204.0
VIL047110,139.2
VIL047111,85.5
VIL047112,41.5
VIL047113,198.2
VIL047114,93.1
VIL047115,60.8
VIL047116,68.8
VIL047117,160.9
VIL047118,137.4
VIL047119,97.8
VIL047120,8.5
VIL047121,132.7
VIL047122,234.5
VIL047123,76.6
VIL047124,189.2
VIL047125,251.7
VIL047126,166.0
VIL047127,68.5
VIL047128,181.5
VIL047129,104.0
VIL047130,104.7
VIL047131,129.6
VIL047132,207.1
VIL047133,59.6
VIL047134,32.2
VIL047135,82.6
VIL047136,228.7
VIL047137,40.6
VIL047138,116.3
VIL047139,89.0
VIL047140,270.3
VIL047141,48.9
VIL047142,79.2
VIL047143,216.4
VIL047144,170.7
VIL047145,48.1
VIL047146,71.4
VIL047147,188.2
VIL047148,107.1
VIL047149,110.5
VIL047150,128.3
VIL047151,0.0
VIL047152,85.0
VIL047153,161.4
VIL047154,87.5
